2025-07-15 00:03:18 | INFO     | api.websocket.translation_ws:translation_websocket_endpoint:209 - WebSocket客户端断开连接: translation_1752507872147_9jhkfyz3w
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '物在成型后', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 16.650023221969604, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.1528451}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '需要进行一定的热', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 16.752469062805176, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.255291}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '处理（如烘', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 16.88532018661499, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.388142}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '烤或煅烧', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 16.94780993461609, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.450633}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '），适当的温度有助于', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.073601007461548, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.576423}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '去除水分并促进', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.31513524055481, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.8179572}}
2025-07-15 00:04:12 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '化学键的形成', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.415822982788086, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509052.918645}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '。但过高的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.544495105743408, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.047318}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '温度可能导致材料内部', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.684911012649536, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.187733}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '产生裂纹，', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.7934250831604, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.296247}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '从而降低抗压', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 17.932666063308716, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.435488}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '强度。\n\n3.', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.01156497001648, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.514387}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': ' **水胶比', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.14770817756653, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.65053}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '（Water-to-B', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.216856002807617, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.719678}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': 'inder Ratio）**', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.358248233795166, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.861071}}
2025-07-15 00:04:13 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '：\n   -', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.43814706802368, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509053.940969}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': ' 水胶比', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.544100046157837, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.046922}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '是影响地聚', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.645775079727173, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.148597}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '物孔隙率', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.77317714691162, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.275999}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '和密度的重要参数', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 18.842416048049927, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.345239}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '。较低的水', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.03119206428528, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.534014}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '胶比通常能', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.15781807899475, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.66064}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '生成更致密', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.205608129501343, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.70843}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '的基体，', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.40326714515686, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.906089}}
2025-07-15 00:04:14 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '提升抗压强度', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.405250072479248, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509054.908073}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '，但过低', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.897279262542725, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.4001012}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '可能会影响工作性', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 19.989116191864014, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.491938}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '，导致施工困难', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.117922067642212, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.620744}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '。\n\n4. **', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.190502166748047, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.693324}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '养护条件**：\n', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.31136918067932, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.814191}}
2025-07-15 00:04:15 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '   - 养', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.44376802444458, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509055.94659}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '护时间、湿度', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.499519109725952, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.002341}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '以及温度都会影响', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.67814326286316, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.1809652}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '地聚物的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.862922191619873, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.3657448}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '硬化过程。较长', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 20.882911205291748, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.3857338}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '的养护时间和较高的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.379902124404907, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.882724}}
2025-07-15 00:04:16 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '湿度有助于充分完成', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.459014177322388, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509056.961836}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '聚合反应，提高', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.54838490486145, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.051208}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '强度。\n\n5.', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.692955017089844, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.1957781}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': ' **添加剂**：\n', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.76608395576477, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.2689059}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '   - 添加一些', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.924017190933228, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.426839}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '辅助材料（如', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 21.982654094696045, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.485476}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '粉煤灰、', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.08170199394226, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.584525}}
2025-07-15 00:04:17 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '矿渣等）', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.17906618118286, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509057.681888}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '可以改善地聚', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.51942491531372, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.022248}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '物的性能。', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.58716607093811, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.089988}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '这些添加物能够', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.686476945877075, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.1892989}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '提供额外的硅', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.818819046020508, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.321642}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '铝源或调节', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 22.978421926498413, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.4812438}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '反应速率，从而', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.084519147872925, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.587341}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '优化抗压强度', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.39880895614624, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.901632}}
2025-07-15 00:04:18 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '。\n\n6. **', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.495858192443848, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509058.99868}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '颗粒大小与分布', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.63702392578125, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.1398458}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '**：\n   -', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.71284818649292, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.21567}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': ' 原料', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.82131028175354, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.3241322}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '的粒径及其', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 23.965500116348267, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.468323}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '分布影响反应的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.039517164230347, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.54234}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '均匀性和最终结构', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.164330005645752, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.667152}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '的致密性', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.30168104171753, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.804503}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '。较细的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.38157606124878, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.884398}}
2025-07-15 00:04:19 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '颗粒通常具有更大的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.462324142456055, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509059.965146}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '比表面积，', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.685554027557373, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.1883771}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '可以加速反应，', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.76469111442566, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.267513}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '提高强度。\n\n7', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 24.8720600605011, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.374882}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '. **制备', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.015098094940186, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.51792}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '工艺**：\n  ', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.08981227874756, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.5926342}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': ' - 包括', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.19687795639038, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.6996999}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '混合方式、成型', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.336885929107666, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.8397079}}
2025-07-15 00:04:20 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '压力等。更高的', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.41274619102478, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509060.915568}}
2025-07-15 00:04:21 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '成型压力可以减少', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.521524906158447, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509061.0243468}}
2025-07-15 00:04:21 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '孔隙率，', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.69711399078369, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509061.199936}}
2025-07-15 00:04:21 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '提高材料的致', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.74028992652893, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509061.2431118}}
2025-07-15 00:04:21 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '密性，进而', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 25.838335275650024, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509061.3411572}}
2025-07-15 00:04:21 | INFO     | api.endpoints.qa:generate_sse:402 - [EVENT_DEBUG] 收到事件: <class 'dict'> - {'type': 'chunk', 'data': {'content': '增强抗压强度', 'agent_name': 'cailiao_zhuanjia', 'model_used': 'qwen-plus-latest', 'processing_time': 26.155827283859253, 'original_agent_name': 'cailiao_zhuanjia', 'timestamp': 1752509061.6586502}}
